text,true,pred
"bela lugosi revels in his role as european horticulturalist sic dr . lorenz in this outlandish tale of horror and dementia . the good doctor's aging wife needs fluids harvested from the glands of young virgins in order to retain her youth and beauty . what better place for the doctor to maintain his supply than at the alter , where he kidnaps the unsuspecting brides before they can complete their vows ? sedating them into a coma like state , he brings them to his mansion to collect his tainted bounty , according to the dvd sleeve's synopsis . that brief description is much more entertaining and imaginative than the movie . the corpse vanishes 1942 wallace fox bela lugosi , luana walters , elizabeth russell",0,1
"this rather formulaic swords and flying fists movie is a decent early display of john woo's talents . the cinematography is excellent and some of the sword work is truly remarkable . unfortunately the film labours under the burden of a dull story and a glaringly low budget check some of the setbound fight scenes if you doubt me . nonetheless , it's worth seeing , especially if you can catch in letterboxed .",0,1
"my brother tom aspect ratio 1 . 85 1 sound format dolby digital following an episode of sexual abuse at the hands of a trusted neighbor , young jessica jenna harrison forms a relationship with a strange boy ben whishaw she meets in the woods . unfortunately , whishaw has secrets of his own , no less troubling and far more dangerous . dour drama , sparked by brave performances by harrison and whishaw , in which two kindred spirits immerse themselves in a mutual love of nature after being traumatized by their experiences in the 'real world' . unfortunately , their friendship unravels as harsh reality begins to intrude , leading to an inevitable tragedy . directed by dom rotheroe and photographed in digital video format , the movie looks ragged in places too many awkward close ups and sloppy hand held camera moves and takes a while to find its feet , but the dramatic pay off is quietly rewarding .",0,1
"director warren beatty's intention to turn chester gould's famous comic strip into a live action cartoon with beatty himself cast in the lead as the square jawed detective had sweet overtures of innocent nostalgia quite unusual and intriguing coming from warren beatty . unfortunately , the picture is requisite ham , fun for awhile but eventually tiring . dick tracy attempts to bring down mobster big boy caprice , aided by loving tess trueheart but tripped up by evil breathless mahoney . for the first half hour or so , the oscar winning art direction and set design are wonderful to absorb but , as the plot creaks along predictably with no real sting in the writing , things begin to congeal . al pacino got a surprise supporting oscar nomination as bad boy caprice , and madonna who is mostly used as a decorative prop gets to sing stephen sondheim's sooner or later i always get my man , which copped the award for best original song . lots of heart , thanks to beatty who was dedicated to his vision but the picture is too cool and calculated . it lacks heat . 1 2 from",0,1
"curse of michael myers is a very frustrating piece to deal with for a fan of the halloween series . after a very disappointing letdown in halloween 5 , the series reached a near ebb in plot lines , with a silly devolution into witchcraft and a teenage cult dedicated to the worship of michael myers . curse of michael myers ups the ante in blood and gore , but really represents a decay in the series' integrity . it's too bad to , as this is the last movie for donald pleasance as the character of dr . loomis . pleasance has some good screen moments precious ones if your a fan of the series as the now very aged and as he says very retired doctor . sadly he died before the movie was completed , and it is very apparent at the conclusion of the film that the stories original climatic scene was never realized . right from the beginning credits , halloween 6 has more of the feel of a made for tv movie then that of the block buster horror flick that it started out as in 1978 . any loyal halloween alumni should have demanded more from this film , . dr . loomis and donald pleasance deserved more .",0,1
two days ago i got a chance to watch this movie on cable tv asia . i have been very disturbed since then . the movie baghban has been very successful in portraying only one side of the real life . it is highly partial towards parents . have you ever thought of other side kids ? there are few parents in this world who just give birth to their kids but don't give right parental care . i am a victim of that . why do you parents want to have 5 kids in your life if you are merely making only rs 2000 per month ? i was made to work on streets along with my siblings . i have no idea how i managed to reach iit from there . it has been a long time since then but still i don't believe . now i am a research scientist here in usa . i have provided all the necessities to my parents along with care by my two brothers who stay along with them . they could not provide basic things to us when we were kids . i find this movie very resentful . its very partial . it has hurt my sentiments very deeply . i strongly urge the producer director of this movie to look at the indian society in other point of view also and make another movie . i can be reached at john simension yahoo . com,0,1
"in one respect , it's like 'the wizard of oz , ' with paris in black and white and the riviera in color . but it's supposedly about possessive love , destructiveness and moral decadence , while actually being about designer gowns , shots of the riveria , lots of big expensive cars , and music and dancing interludes that suggest vincente minnelli on one of his off days . watchable , but a remarkable example of desperate , dark plot material and glitzy style heading in opposite directions . was this the model for 'the talented mister ripley ? does anyone sense an affinity between jean seberg and matt damon ?",0,1
"the cult of personality has elevated the status of roger corman , sam arkoff , lloyd kaufman etc . as kings of the b's . because the folks at crown international were so key , they haven't been elevated to the status they richly deserve . a film like the van may now seem like a disposable piece of drive in esoteria , but it was a sizable hit when it was released not to mention subsequent re releases as a double feature with other crown hits . the van was a perfect example of crown's hit strategy of seizing upon the mood of movie goers at the time of a film's release . here , it was sex , drugs , rock 'n roll and the brief custom van fad . as others have noted , it is ironic that the hit song in the film refers to a chevy when the title vehicle is a dodge in the film itself . i had a town selectman where i was at the time even declare these vans to be dens of sin on wheels ! a perfect ad line for the film ! there are the usual assortment of good and bad girls , muscle heads and low brow hijinks including a supporting bit by danny devito . in many ways this isn't much different from the old beach party movies of the 60's , but now spiced up with nudity and drug use . obviously done on a limited budget and a limited schedule , the film coasts along pleasantly enough with a breezy charm that compensates for some , by today's standards certainly , un pc views of women . the classic touch is a toaster for bobby's den of sin on wheels . yes , a toaster ! hey , you gotta have something hot for those munchies ! grindhouse fest .",0,1
"water shows the plight of indian widows in the late 1930s , says in the end that the problem still exists largely by giving statistics in the end , refers to gandhi several times in the movie before finally having a scene depicting him and does nothing extra ordinarily innovative or new in the movie . yes , the cinematography is pretty impressive but that cannot be the soul of any movie for me . india has had several problems like many other nations but it has got rid of many of these problems at large . what if a movie is made on racism in america in a particular year which ends with 'x number of americans still experience racism today' . a how would it be relevant , and , b how would it be some thing so extra ordinary being depicted in cinema . a view i read from a deepa mehta interview was that this movie is being interpreted as a voice for the marginalised every where . from reviews i read every where , the common thing i am hearing is how the director did a great job and was brave in bringing a problem to the world . the movie is more about a specific problem a society faced and has got rid of through reforms at large . i do not see any thing earth shattering about the movie . moreover , the movie lacked soul and shifted between the plots of chuiyya and kalyani . sarala , the young sri lankan actress , portrayed the role of chuiyya superbly and that was the only thing which impressed me about the movie , sadly .",0,1
"you'd hardly know that a year later mgm put norma shearer in the divorcee which glows with mgm technical know how . how far they came in one year . cheney is a very stagey early talkie . the camera hardly moves . shearer is her usual charming self and rathbone does well in a romantic leading role . they are all very careful to speak clearly and slowly into the microphone source which does mitigate against a naturally flowing dramatic scene , but the play is a sturdy and fun warhorse so one can enjoy oneself if one's expectations are not too high . oh , by the way , the plot involves a ring of upper class jewel thieves who infiltrate themselves into society to prey on their victims . there are some clever twists in the script and true love conquers all . an oscar nom for best screenplay adaptation .",0,1
"honestly this short film sucks . the dummy used in the necro scene is pretty well made but still phony enough looking to ruin the viewing experience . the unearthed dvd is crisp and clear and i haven't made up my mind if this helps or hinders it . if the film was a little grainy it might have added some creepiness factor to what was going on . i have no idea why this film has so much hype surrounding it other than the subject matter but to be honest the necrophilia scenes in films like nekromantik and visitor q among others , are more shocking than in aftermath . all this talk about the film being about loneliness and all other manner of deep philosophy is bull . this is an expensive , beautifully filmed turd . it's not that shocking , it's not that disgusting . if you insist on viewing it rent it . i give it a 3 for the fact that not many people make explicit movies about necrophilia there should definitely be a bigger selection for us sickos ; the filming is good and it does have some gore if watching a rubbery looking doll get cut open is considered gore . but other than that absolutely nothing going for this over hyped mess . on the other hand genesis cerda's sequel to aftermath now available as a double feature released by unearthed films is an absolute masterpiece of a short film , really showing what a good director cerda really is when given the right material . although i don't care for aftermath at all , genesis is so well made that i will forgive cerda and definitely keep an eye out for him in the future .",0,1
"simply put , i was amazingly disappointed . i'm a huge fan of asian horror , and i can watch unoriginality i myself enjoyed the red shoes and phone , but this was just poor . the movie has a lot of elements that are very high quality the photography is eye catching , the visuals are cool , the directing is inspired , the acting is pretty good , the music is easy on the ears , and the cgi is incredible . but , since this is a horror film , we are expected to be scared , which just won't happen with this film . as with most south korean horrors , this is unoriginal almost from beginning to end there's the trademark long haired vengeful female ghost , ominous clumps of thick , black hair and puddles of water , and near the end , a twist that almost , but not quite makes sense out of the whole thing the twist is easily one of the best qualities . and to the viewer's irritation , when the film isn't recycling at times , so exact that it could easily be dubbed plagiarized imagery from other movies , it's making you jump . a lot . and by jumps , i don't mean things jumping out or anything , just very loud noises and screeches in the soundtrack used to make the audience jump six feet in the air there's even a few made you jump moments that are simply infuriating . and when it is not ripping off other movies , it's boring , and hard to sit through . and it's a shame , because ryeong could have easily been really good , and it has everything to make it good , but its the annoying overuse of completely predictable loud noises and jump scares that eventually ruin the movie . a perfect example of how good it could have been there's a moment when one of out characters is looking at a corpse , and without a sound , the corpse looks back . it's wholly predictable , but the use of silence in that scene is brilliant . and unfortunately , that's as scary as the movie got for me . admittedly , ryeong has a few good features , and even a couple jumps that aren't as predictable , and do work . there's a very good and sad back story used to explain the events , and the twist is pretty unpredictable . those are the only things that separate the film from any other asian ghost horror film . but the problem with these is , even though they do work , they have been used before j horror fans will easily realize the big reveal was inspired by a tale of two sisters , and it takes the back story a good fifty minutes to get going . so in the end , ryong really seems like a truly wasted opportunity . tae kyeong kim hoped that the plot twist and other good features act as diversions , so the audience won't notice the huge flaws . but he failed , and well . we noticed everything . my rating 4 10 .",0,1
"richard dix is a big , not very nice industrialist , who has nearly worked himself to death . if he takes the vacation his doctors suggest for him , can he find happiness for the last months of his life ? well , he'll likely be better off if he disregards the voice of the whistler . this william castle directed entry has some great moments the introduction and the depiction of richard dix's life through newsreel a la citizen kane , and some intriguing plotting in the final reels . dix's performance is generally pretty good . but , unfortunately , the just does not quite work because one does not end up buying that the characters would behave the way that they do . also , the movie veers from a dark and fascinating beginning to an almost cheerful 30s movie like midsection full of nice urban ethnic types who don't mind that they aren't rich and back again to a complex noir plot for the last 15 minutes or so . this is a decent movie worth seeing but it needed a little more running time to establish a couple of the characters and a female lead capable of meeting the demands of her role .",0,1
"i am not lynne bates my names is ritichie but lynne is my mum i'm just using her account ! barney and friends , or barney , as it is called here in england is the corniest show ever . i never really liked it , it had been about for 3 or 4 years when i was born , so it was nothing new . my friend , however , loved this dildo of a show . i was about 6 , and i was at his house once , and he had a barney vhs tape playing on the tv . i turned the power off , and he burst into tears . grow up its a talking dinosaur for christs sake ! anyway , i happened to catch the barney movie on tv later that year , and i loved it . i got the vhs of it a few months later , and i wore the tape out i loved it so much ! i gave that tape away a few years ago now , but i loved it at the time . but the show ! my god the show was bad ! several kids fell victims to paedophiles because of this butt plug of so called entertainment ! never again , never again ! its not just me who hates barney , either ! 85 of all the comments on this show are bad , and and just look at the amount of you tube poops and videos that take the mess out of barney are on you tube ! and don't get me started on blow job bj ! why the hell would the producers dare give a character such a sexual name ! yet another subliminal message in a kid's show ! and that baby bop is the worst thing since osama bin laden ! all in all , i give barney and friends minus 1000 out of 10 !",0,1
"i am not from america and i know what 'wife swap' is . when a show came out of that name i was thrilled to see some cool glamorized sexual moments from the program . but what i got was a real sucking stupidity . i was misjudged by its title name , it has no adult contents , no nudity , not even vulgar dialogues broad casted threw hallmark channel and i think they edited mute out such contents to make it neat . a show which gives a picture of current american western family state , overweight chubby peoples , polluted teenagers , and their sucking family goings . in each episode two wives two mothers more correctly were chosen to live in each others home and re changes each others family routine with their new own rule . sometimes its turns out to be good or more evenly bad . on the ending section each mothers are brought back with their husband and try to conclude what they did to each families past days . it's the sucking portion of the program were each contenders fights for their rights . i was sucked to see all of these instead of seeing some cool adult sex stuff . i mean who make this program , more than that who gave the name wife swap ; its better to be called as mother swap . all in all it corrupts all the great things the real wife swap stands for ! wife swap average sucking reality show .",0,1
"while it was nice to see a film about older people finding each other and falling in love and the performances by andrews and garner were not bad , this picture poured on the sapp and schmaltz at every turn . every curve in the plot was in view from a mile away !",0,1
"i totally agree with the review by a reviewer of variety that the film is never quite as funny , lively or insightful about the creative process as its premise would seem to warrant . narratively it is messy and the lighting is really problematic . if the film is supposed to be character driven the poor lighting doesn't enhance the acting and it is sometimes difficult to observe the facial expressions of the actors . many non south africans will have difficulty in following the spoken english in the film and some of the local humor will be lost in the process . i watched the film at the cape town world cinema festival last year . comments and reactions to the film ranged from unwatchable and sloppy to a welcome departure from the films about our painful past . unfortunately bunny chow won't be remembered as one of the bright lights of the south african new wave , but some of the remarkable films about our apartheid history will indeed be rated among our best in our 110 year old film history . not surprisingly the film disappeared from cinemas in cape town only two weeks after its release and from most of the cinemas in durban and gauteng . it has clearly limited appeal among south african audiences .",0,1
"shintar katsu gained tons of fame playing the wonderful character , zatoichi . the zatoichi films had a weird and unbelievable concept a blind guy is the greatest swordsman in japan and spends each movie righting wrongs and exacting retribution on evil doers . he's a heck of a nice guy and the films are exciting and addictive i've actually seen every movie . it is because of this i saw this final installment of the hanzo the razor series , as i assumed it would be very similar . and boy was i wrong ! it turns out that the hanzo films are extremely sexual in nature and they also promote the rape of women who deserve it . you see , hanzo is a policeman from the meiji period and he regularly takes evil women into custody and interrogates them by violently raping them with his penis of steel . how he made his member so strong is something you have to see to believe , but it certainly is not for the squeamish . overall , i just can't recommend anyone sees these violent and misogynistic films . however , from looking at the other reviews , i can see that they are still very popular . and that is pretty scary . despite some decent acting and amazing fight scenes , the films just are like brain pollution and i'd hate to imagine how the films might have contributed to violence towards women .",0,1
"the comebacks is a spoof on inspirational sports movies , and let me just tell you it is not a good one . tom brady the director probably found it hilarious that referencing sports films from gridiron gang , invincible and even miracle ! to the longest yard and dodgeball yes dodgeball ! and tossing in a couple of sex jokes , would be the funniest thing since airplane ! well , he was wrong . they did such a slipshod job , you'd thought it was written in a week . i have found it that if a director loves the genre , the movie will be good . obviously , brady does not love the genre he is spoofing . this movie is a rancid piece of garbage not worth viewing , so don't see it !",0,1
"we can conclude that there are 10 types of people in this world . those who understand binary and those who do not . those who understand binary put this movie to its grave along with hackers , while those who do enjoy this movie for the sake that none of this crap could happen . ever . for a movie to attempt to be a modern movie with fiction applied to it . it has failed . horribly . only a 11yr old and below can enjoy and only 30yr and up could be scared to have their identity taken . it losses out on the main market for a resale value i watch it now it is more boring than when it was first released .",0,1
"trifling romantic drama directed by clint eastwood about the loving relationship which grows between a comely hippie kay lenz and a los angeles real estate agent in his golden years william holden , surprisingly affable within this highly concocted arrangement . the script is slight but not without some thoughtful passages ; still , the scenario is such a middle aged clich by now that most of the picture comes off as puerile . it may have worked much better with different leads holden and lenz don't match up well her stature is so slight he seems to tower over her , making their intimate scenes less stirring than simply uncomfortable . dated , blurry romantic , and mostly unmemorable . from",0,1
"even though an animated film it really bored everyone under at least 6 . as a grown up who grew up in an area with wild horses and native americans , it felt this was a combination of pc mixed in with too many fantasy films created by people who never lived in the area they filmed about . talk to those who have lived on horse back , most treat their animals like family members , regardless of background . regardless of background we have dealt with good and bad breakers of wild horses . i had to explain that was a real life issues to us vs the movie makers views to children who were surprised to see how pc showed a world different than what they knew in reality . this dreamworks break from the normal disney or dreamworks fare of cute talking animals burning up the screen was nice from the older viewer point of view . but if you live in an area similar to what is shown , you may end up answering questions .",0,1
"this had a great cast with big name stars like tyrone power , henry fonda , randolph scott , nancy kelly , henry hull and brian donlevey and a bunch more lesser but known names with shorter roles . it also had technicolor , one of the few movies made with it in 1939 . now the bad news . regrettably , i can't say much positive for the story . it portrayed the james boys in a totally positive light . and hollywood has done that ever since . why these criminals are always shown to be the good guys is beyond me . this film glamorizes them and made their enemies the railroad people into vicious human beings . the latter was exaggerated so much it was preposterous . well , that's the film world for you evil is good ; good is bad . hey hollywood here's a news flash the james boys were criminals ! really look it up !",0,1
"i was raised in a very christian household since birth . i was saved before i saw this movie and the rest of the series and was forced to watch it in a youth group at my church . this movie was highly disturbing . i saw it when i was about 12 years old and literally had nightmares about it for years . i used to lay awake in bed and listen for the sounds of my mom's footsteps upstairs . if i didn't hear her footsteps , i would sneak upstairs to make sure she hadn't been raptured . i used to pray so hard every night for salvation because i was terrified of jesus forgetting me . this is definitely not something i will show to my kids until they are much older , if at all . it took me years to shake the fear that this movie gave me .",0,1
"necessarily ridiculous film version the literary classic moby dick . john barrymore is captain ahab , who falls in love with the pastor's daughter , joan bennett . his brother derek is a rival for ms . bennett's affections . when mr . barrymore loses his leg in a whaling accident , bennett rejects him . he must slay the whale and win bennett back . there are several scenes which may have thrilled 1930 theater audiences ; particularly the scenes involving barrymore losing his leg . the film hasn't aged well , however ; there are much better films from the time , both 1920s silents and 1930s talkies . the two name attractions , john barrymore and joan bennett aren't at their best . moby dick 8 14 30 lloyd bacon john barrymore , joan bennett , lloyd hughes",0,1
"the problem with family dramas is that , outside of tv movies on channels like lifetime , most people don't want to watch them . and the ones that do get watched tend to be sensationalized and about current or topical problems or issues in the news or recent news . movies that explain or explore the human condition aren't popular . particularly with the young crowd that would be miss lohan's fan base or the younger crowd that tends to make movies not simply popular but financially successful for studios . the specific problems i had with this movie is the cartoonishness of some of the characterizations . it was a bit much to blame all of the lohan's character's acting out wrecking the car , drug use , etc . on what her step father did to her . while not improbable , it's just a bit much to expect the audience to swallow . additionally , other aspects , such as her giving the young morman boy , oral sex , or that she would actually make a good assistant to the vet , who coincidentally happens to have a thing for her mother , etc . , all these elements just did not really help this movie along . it placed it more in the element of a situation comedy trying one of their special dramatic episodes then it did for a fully realized , well written feature film . when you watch the dvd and listen to the commentary , particularly for the various alternate endings , you can really see all of this is sharp focus .",0,1
"no doubt frank sinatra was a talented actor as well as a talented singer . after all , very few actors nowadays can get a scene just right in one take , and that was pretty much sinatra's modus operandi on set . i feel that as the 1960's wore on , the quality of the man's films really started to tank . the tony rome detective series was nothing short of trying to compete with dean martin's matt helm series which came out at the same time . perhaps even a james bond competition , but nothing really worked for frank during these years . his personal life in shambles , his music fading out . sinatra appeared more like a throwback to the 1950's . the last great sinatra film of this period was probably von ryan's express in 1965 .",0,1
"even though this was a well told story , i found it too unpleasant . the main subject is child abuse , which is never fun to see a sordid topic . add to that a lot of profanity by the drunker abuser husband and a gd by a little kid , no less and this movie turned me off as far as ever seeing it again . also portrayed in here were punks picking on the two little boys , another unpleasant viewing experience . the realism of the story takes a swan dive when one of the boys flies away on a home made airplane ! give me a break ! the only positive , enjoyable part of this movie is seeing the nice , loving and touching relationship between the two young brothers , played by elijah wood and joseph mazello . the latter became a familiar face in the next couple of years with big roles in jurassic park , shadlowlands and the river wild . wood , of course , didn't hit it big until a decade later but , he made it very big in the lord of the rings trilogy . those two kids , and narration by an unbilled tom hanks , are the only facets of this film i liked .",0,1
"this is the second addition to frank baum's personally produced trilogy of oz films . it's essentially the same childishness as in the other two pictures , although i consider it preferable to the others because it's shorter . as in the other films , there are performers in animal costumes , an adult woman pretends to be a boy , and the characters and plot jump all over the place while the camera work is static . this time , at the centre is a magic cloak that grants wishes , and the boy played by a woman is made a king . most of the special effects are witnessed at the beginning . fairies are represented by multiple exposure photography . and , there's a man in the moon that looks just like those made by georges m li s years before , most famously in 'le voyage dans la lune' 1902 . m li s' imaginative fantasies and creative trick effects made him the leading pioneer of early cinema , and the films he made around the turn of the century were far better and even technically more advanced than this trifling oz series .",0,1
"i saw this movie the first time at about twelve o'clock on a saturday evening . it really is the perfect time for this one . i have never , ever seen a movie that was actually more predictable and drenched with stereotypes . if you want to see a thrilling action movie , don't watch it because you might lose the will to live halfway through . however , if you want a good laugh , please watch it ! i even bought the chuck norris 3dvd collection thanks to my enjoyable saturday night . what especially struck me is that very scene that would be expensive to make was copy pasted from a discovery documentary or an old tv special on the us army . furthermore i was amazed by the fact that they didn't put the slightest effort in making the production look real . afghanistan is , as far as i can remember , nowhere near any sea and yet with a single click deke escapes from the terrorists sand castle with his jet pack and is taken away by a submarine probably discovery . later on in the movie , deke throws an islam terrorist against the wall . in the slow motion scene you can beautifully see the long hairs of the korean stuntman flap in the air when smashed against the wall . gotta love it . i recommend you watch it with some friends and a good amount of beer though , only then you'll understand why i've been mad enough to spend 6 , 99 euro's on the box .",0,1
"i don't know how to describe this movie . it's definitely one of the weirdest movies i've seen in a long time . it is very unsettling at times but also boring in other places . the scenes of dental torture are very elaborate and may attract anyone who's into gore splatter . i found myself holding my teeth during some of the aforementioned scenes . the clever thing about the movie is that it plays with our fears and the dentist is therefore quite unsettling . the humor of the film is somehow hidden and may not be recognized by everyone . but if you're a fan of weird and strange entertainment and teeth getting drilled to dust this is just the film you were looking for . if you read the comment and feel somehow attracted by this kind of entertainment , give it a try ! my rating 4 10 maybe a little too weird for my taste",0,1
"the first time i saw this film it was with this cute girl i was attracted to . we had a lot of fun laughing at it and generally making fun . so my impression was that it was terrible but watchable for cheeseyness value . then , as part of our anniversary , we watched it together again on video . as it turns out , the movie is just terrible and unwatchable . it's amazing how cute girls can change the way the world looks .",0,1
"frank sinatra was far from the ideal actor for westerns . he was a great actor , from here to eternity and the man with the golden arm are a proof of that , but he did not have the physique of a western hero , you identified him as an urban guy . but he tried to do his job well in johnny concho , the fact that the film was a failure at the box office was not his fault . i blame it on two factors a the story was too unusual , specially in the fact that sinatra behaves more like a villain than as a hero throughout the movie . in a genre where people kind of expected a certain pattern , to break away from it the film has to be very good . b the story is not convincing , it is hard to believe that a whole town will allow sinatra to do anything he wants just because they are afraid of his brother . also when a man shows him a special holster that will open sideways so he has not to draw the gun you wonder that if that will make him invincible , why all the gunfighters have not adopted it ? i think that this film should not have been withdrawn , because any film with sinatra is worth seeing , and in spite of its shortcomings it is still enjoyable",0,1
"this movie has been a classic in my part of the country because it was filmed in my own small town . i now have many friends who are guards at dixon correctional , and i myself worked for 3 yrs at the superamerica store next to the krogers store the old lady was at . however , this is still the dumbest movie ever made , destined to be introduced by gilbert godfreid or rhonda shearer , if it hasn't been already . a bit of trivia , illinois doesn't even have parole hearings , and dixon prison is a medium security facility housing burglars and vending machine vandals . the classic clucking seduction scene is perhaps the most amusing piece of writing i've ever seen , especially with the suspenseful build up",0,1
