text,true,pred
"italian horror suspense film about a wealthy english lord who cruises pubs and taverns for girls with red hair just like his recently deceased wife evelyn . you know he must have really loved his wife , because he brings them to his home a huge , rotting castle and makes them disrobe and then tortures them , whips them , and kills them . the most bizarre aspect of this film for me was that somehow by the film's end , we see this guy played by antonio de teffe as the hero of the film . anyway , soon , under the advice of his playboy uncle roberto maldera , de teffe settles down with a girl he meets at his uncle's party . she moves in and strange things begin to happen to de teffe's fragile state of mind . he begins to see and hear his dead wife and finally , well , just look at the title if you are still curious . also , family members and friends begin to die in the most brutal fashions . poor aunt agatha she looks like she might even be younger than de teffe and they have her in a wheelchair and trying to look old meets her fate in a foxy fashion . another man is injected and then buried alive . and of course , there is a whole explanation as to why how evelyn did what she did . director emilio miraglia does do some things fairly well the settings in the film are well suited for this film though trying to make us believe it is england is ludicrous at best . none of the actors look english . many having dark black hair and mediterranean complexions and wearing clothes an englishman wouldn't be caught dead in . the cars drive on their wrong side of the road . but all that notwithstanding , the crypt scene was effectively shot and i liked the cheesy resolution too . and of course any film with the sultry , red headed erika blanc is always a plus . there is a streak of sexual perversion ; however , which i found somewhat appalling with the idea that torturing women was quite alright and healthy in order to relieve one of his mental demons . c'mon .",0,1
"the story is very trustworthy and powerful . the technical side of the movie is quite fine . even the directing of it . the main problem is with the castings , that turned that movie into almost another local and regular clich with a great lack of impact and even greater lack of impression . beside the small role of the father , rafael played impressively by asi dayan , all other actors were unfortunately not in their best . the role of the elder blind girl , played by taly sharon , was fresh but without any intensity as the leading role . therefore the figure she acted had become mild and low profile . there were moments and episodes that looked more like a rehearsal then a real movie . but after all it's a good point to begin from and to make big improvements in the future .",0,1
"this movie is not that interesting , except for the first ten minutes . the pace and editing are a perfect introduction in an ensemble piece , even better than say gosford park . then it inexplicably slows down , loses focus and starts resembling a traditional french movie only to regain focus in the end with the love relation between antoine depardieu and c cile deneuve . in the middle there are too many sidelines and loose ends in the story , several threads started are not ended . spoilers ahead the main story is the relation between antoine and c cile . he has been loyal to her after his relation with her many years ago , despite her remarrying and setting up home in morocco . as builder he now rebuilds his own life and recovers hers by taking the mask of c cile's marriage . having accomplished this , he is buried after a freak accident literally and becomes a comatose . he wakes only after she has burned their old picture as indication that they've reconciled with the past and can properly start their lives again together . end of spoilers it remains unclear what vision this director wants us to see us because there are so many other stories here illegal immigrants want to enter europe , there are frequent radio broadcasts about the overthrow of iraq's former regime . c cile's child is bisexual and is bitten by dogs loyalty once he meets his boyfriend , whereas the girl he lives with seems to be sick of that ? . her sister is traditional islamic , and enters a relation with c cile's husband . it portrays morocco as unnecessary backward , despite all the building there is a strange colonial vision shining through that almost glorifies the past . it portrays islam as backward and prone to extremism , which may sometimes be true , but certainly not in general . in the end it can all best be described as adding some couleur locale and l'art pour l'art . deneuve and depardieu are great . with this material they are so familiar they are able to spin something extra in every scene lifting an eyebrow , body language , radiating pride , awkward behavior . the movie itself is disappointing and only confirming the limited role of french cinema in the world nowadays . with some notable exceptions of course .",0,1
"john wayne albert dekker compete for oil rights on indian territory , and for the attention of martha scott in this republic pictures film shot out of utah , usa . an interesting western of sorts due to its characters and its more modern setting , with wayne dekker playing the old and new factions of the west . it's based on a story by thomson burtis who co writes the script along with eleanore griffin and ethel hill . albert rogell directs in the workmanlike way that befits his career . a pretty mundane story is in truth saved by its final third , where thankfully the action picks up and we are treated to something resembling a pulse . the light hearted approach to the romantic strand doesn't sit quite right , and a glorious fist fight between the two protagonists is ruined by rogell being unable to disguise the stunt men doing the work . but hey , stunt men deserve their moment of glory always . solid support comes from george 'gabby' hayes and wayne as usual has much screen charisma , particularly when rattling off his pistol . but in spite of its better than usual republic budget , it remains a film of interest only to 1940s wayne enthusiasts . 4 10",0,1
"this show has been performed live around the country with a wide variety of casts . i saw it first in the provincetown production the first summer it was in p town 2001 before it was , curiously enough , banned in that overwhelmingly gay resort the codes which resulted in its closing have since been amended . i saw it again later in the off broadway , long running production in new york . oddly enough , the p town production was far better than the new york one fresher , cuter , more spirited and funnier but that was only in the 2001 showing ; subsequent attempts to clone the production bare naked lads in 2007 were definitely third rate . this filmed production features a los angelos production cast , and it is , as other comments have suggested , not the best . i would rate it somewhere in between the top notch 2001 p town production and the third rate bare naked lads p town show from last summer .",0,1
"this rather formulaic swords and flying fists movie is a decent early display of john woo's talents . the cinematography is excellent and some of the sword work is truly remarkable . unfortunately the film labours under the burden of a dull story and a glaringly low budget check some of the setbound fight scenes if you doubt me . nonetheless , it's worth seeing , especially if you can catch in letterboxed .",0,1
"a propaganda film for the palestinian cause . if you were expecting an unbiased documentary on the israeli palestinian conflict , you will need to look elsewhere . if you are an anti semite or merely an anti zionist nothing wrong with advocating the destruction of a country , right ? or uncritically in support of palestinian goals e . g . , mass murder , the destruction of israel , this is the documentary for you . should make for an entertaining evening on college campuses around the uk and us . however , any informed and intellectually honest person would be outraged at the sheer number of lies presented in this video . i just hope those who truly are unaware of the situation aren't corrupted by this anti semitic filth .",0,1
"there is a dvd published in the uk in 2002 code hrgd002 on the cover , no asin , vfc 19796 on the disk , no ifpi code in the inner rim . probably a straight transfer from vhs . there is no much point is commenting an adult film . but this one contains a minimal plot , and the characters are believable . it was shown in the united states in normal cinemas . i've seen it in pensylvannia way back in 1975 . as such it deserves a place in an encyclopedia of movies . the dvd has no special features and no subtitles , and was probably made using a vhs tape as source",0,1
"before the days of home video , stan laurel's pre hardy comedy 'kill or cure' was known to the extent that it was known at all only because a few sequences were included in robert youngson's compilation film 'laurel and hardy's laughing 20's' . youngson knew what he was doing the best gags in 'kill or cure' were brought intact into his compilation , while the rest of this only mildly funny comedy remained on youngson's cutting room floor . laurel portrays a commercial traveller , hawking a patent medicine cried professor i . o . dine's knox all that name is the funniest joke in this movie , which ain't sayin' much . i should point out that this movie dates from 1923 , the shank of prohibition . during prohibition , quite a lot of americans purchased patent medicine if it had ahem ! 'medicinal' properties , so if knox all contains alcohol stan's job in this movie is less desperate than the one which he and ollie famously had in 'big business' , selling christmas trees in the summer . too bad for this movie that it's not nearly so funny as 'big business' . we see stan but don't hear him , in this silent film delivering a spirited sales talk to a man who seems to be paying attention . until we learn that they're standing outside a deaf mute institution , and this man is deaf . a haughty woman emerges from the gates stan quickly tries to engage her attention by wiggling his fingers at her . of course she's not deaf , and she promptly whacks him with her umbrella . i found this sequence offensive , not because it involves deaf people the deaf aren't the butt of the joke but because it abets the very widely held misconception among hearing people that they can communicate with the deaf by merely waggling their fingers randomly and performing charades without actually learning the highly complex grammar of sign language . more amusingly , a spinster in this movie has a pet canary named rudolph as in valentino , and there's a gag involving trick photography to enable a man to hide behind an object that's narrower than his body . i've seen this device in several cartoons and live action movies but 'kill or cure' is , i think , the earliest movie to use it that i've seen so far . stan laurel , an under rated actor , does one bit of physical business here that's worthy of chaplin or keaton , in which he conveys his emotions and a change in his demeanour while walking away from the camera with his back to us . still , laurel never really became a first rate comedian until he united with oliver hardy to form the greatest comedy team ever . 'kill or cure' barely rates 3 out of 10 .",0,1
"my brother tom aspect ratio 1 . 85 1 sound format dolby digital following an episode of sexual abuse at the hands of a trusted neighbor , young jessica jenna harrison forms a relationship with a strange boy ben whishaw she meets in the woods . unfortunately , whishaw has secrets of his own , no less troubling and far more dangerous . dour drama , sparked by brave performances by harrison and whishaw , in which two kindred spirits immerse themselves in a mutual love of nature after being traumatized by their experiences in the 'real world' . unfortunately , their friendship unravels as harsh reality begins to intrude , leading to an inevitable tragedy . directed by dom rotheroe and photographed in digital video format , the movie looks ragged in places too many awkward close ups and sloppy hand held camera moves and takes a while to find its feet , but the dramatic pay off is quietly rewarding .",0,1
"joseph conrad's novel , heart of darkness is a dark , profound , and lasting novel that portrays the futility and irony taking place in africa . if you are looking for a great book to read over the weekend this is not the book for you . conrad holds nothing back when describing 19th century imperialism , but the novel is meaningless without giving it the reflection and consideration it deserves . if i read this novel looking for a great adventure story i would say that i wasted my time , but looking at in the perspective of explaining the futility of 19th century civilization , i would say this is one of the most significant novels i have ever read . because of the fact that i read this novel in my english class , and we analyzed every page , i think i appreciated the book more than someone would who was just reading it for entertainment . i am not going to lie , this book was difficult and it challenges the reader to dig deep into this novel to find the true meaning . the movie on the other hand i found tiresome and boring . the movie , heart of darkness comes no where near giving the book justice . the movie left out many key parts that i consider important to get the true message of the story . if you are having difficulty understanding and visualizing the novel then the movie might be a good recourse but i would not recommend seeing the movie as an alternative to the novel or even a different perspective .",0,1
"director warren beatty's intention to turn chester gould's famous comic strip into a live action cartoon with beatty himself cast in the lead as the square jawed detective had sweet overtures of innocent nostalgia quite unusual and intriguing coming from warren beatty . unfortunately , the picture is requisite ham , fun for awhile but eventually tiring . dick tracy attempts to bring down mobster big boy caprice , aided by loving tess trueheart but tripped up by evil breathless mahoney . for the first half hour or so , the oscar winning art direction and set design are wonderful to absorb but , as the plot creaks along predictably with no real sting in the writing , things begin to congeal . al pacino got a surprise supporting oscar nomination as bad boy caprice , and madonna who is mostly used as a decorative prop gets to sing stephen sondheim's sooner or later i always get my man , which copped the award for best original song . lots of heart , thanks to beatty who was dedicated to his vision but the picture is too cool and calculated . it lacks heat . 1 2 from",0,1
two days ago i got a chance to watch this movie on cable tv asia . i have been very disturbed since then . the movie baghban has been very successful in portraying only one side of the real life . it is highly partial towards parents . have you ever thought of other side kids ? there are few parents in this world who just give birth to their kids but don't give right parental care . i am a victim of that . why do you parents want to have 5 kids in your life if you are merely making only rs 2000 per month ? i was made to work on streets along with my siblings . i have no idea how i managed to reach iit from there . it has been a long time since then but still i don't believe . now i am a research scientist here in usa . i have provided all the necessities to my parents along with care by my two brothers who stay along with them . they could not provide basic things to us when we were kids . i find this movie very resentful . its very partial . it has hurt my sentiments very deeply . i strongly urge the producer director of this movie to look at the indian society in other point of view also and make another movie . i can be reached at john simension yahoo . com,0,1
"! possible spoiler ! you d think a story involving archie grey owl an englishman posing as a red indian would have a massive amount of humour involved . in fact i d say the only way to treat a film like this where a remarkable man cons the gullible public is to treat it as a comedy . however richard attenborough commits something akin to a crime by making grey owl a serious drama . worse , he s made an extremely dire film too . pierce brosnan lacks the charisma needed for the title role and the romantic subplot between grey owl and pony played by the equally wooden annie gaupeau lacks any type of on screen chemistry . but to be fair to the cast their not helped with the script which fails to portray archie as the cheeky chappy he is of fooling everyone into believing he s a native american . the producers and screenwriter have made the major error of having the film centre around the plot twist of archie being an englishman that s why i wrote possible spoiler it s not actually revealed untill late in the film that the title character is english , but it s obvious that everyone who viewed this movie knew that beforehand hence there s absolutely no surprise involved . yes i do agree with everyone that the scenery is lovely and that it has a deep ecological message which isn t actually a new concept . theodore roosevelt was the first important environmentalist of the 20th century if truth be told . and it should also be remembered that with the exception of soylent green and possibly the two towers if you want to class it as having a green message that there hasn t actually been a great ecological film . in fact most environmentally concious films suck and that includes grey owl , a film that unsurprisingly had a serious problem in finding a distributor",0,1
"in one respect , it's like 'the wizard of oz , ' with paris in black and white and the riviera in color . but it's supposedly about possessive love , destructiveness and moral decadence , while actually being about designer gowns , shots of the riveria , lots of big expensive cars , and music and dancing interludes that suggest vincente minnelli on one of his off days . watchable , but a remarkable example of desperate , dark plot material and glitzy style heading in opposite directions . was this the model for 'the talented mister ripley ? does anyone sense an affinity between jean seberg and matt damon ?",0,1
"the cult of personality has elevated the status of roger corman , sam arkoff , lloyd kaufman etc . as kings of the b's . because the folks at crown international were so key , they haven't been elevated to the status they richly deserve . a film like the van may now seem like a disposable piece of drive in esoteria , but it was a sizable hit when it was released not to mention subsequent re releases as a double feature with other crown hits . the van was a perfect example of crown's hit strategy of seizing upon the mood of movie goers at the time of a film's release . here , it was sex , drugs , rock 'n roll and the brief custom van fad . as others have noted , it is ironic that the hit song in the film refers to a chevy when the title vehicle is a dodge in the film itself . i had a town selectman where i was at the time even declare these vans to be dens of sin on wheels ! a perfect ad line for the film ! there are the usual assortment of good and bad girls , muscle heads and low brow hijinks including a supporting bit by danny devito . in many ways this isn't much different from the old beach party movies of the 60's , but now spiced up with nudity and drug use . obviously done on a limited budget and a limited schedule , the film coasts along pleasantly enough with a breezy charm that compensates for some , by today's standards certainly , un pc views of women . the classic touch is a toaster for bobby's den of sin on wheels . yes , a toaster ! hey , you gotta have something hot for those munchies ! grindhouse fest .",0,1
"water shows the plight of indian widows in the late 1930s , says in the end that the problem still exists largely by giving statistics in the end , refers to gandhi several times in the movie before finally having a scene depicting him and does nothing extra ordinarily innovative or new in the movie . yes , the cinematography is pretty impressive but that cannot be the soul of any movie for me . india has had several problems like many other nations but it has got rid of many of these problems at large . what if a movie is made on racism in america in a particular year which ends with 'x number of americans still experience racism today' . a how would it be relevant , and , b how would it be some thing so extra ordinary being depicted in cinema . a view i read from a deepa mehta interview was that this movie is being interpreted as a voice for the marginalised every where . from reviews i read every where , the common thing i am hearing is how the director did a great job and was brave in bringing a problem to the world . the movie is more about a specific problem a society faced and has got rid of through reforms at large . i do not see any thing earth shattering about the movie . moreover , the movie lacked soul and shifted between the plots of chuiyya and kalyani . sarala , the young sri lankan actress , portrayed the role of chuiyya superbly and that was the only thing which impressed me about the movie , sadly .",0,1
"you'd hardly know that a year later mgm put norma shearer in the divorcee which glows with mgm technical know how . how far they came in one year . cheney is a very stagey early talkie . the camera hardly moves . shearer is her usual charming self and rathbone does well in a romantic leading role . they are all very careful to speak clearly and slowly into the microphone source which does mitigate against a naturally flowing dramatic scene , but the play is a sturdy and fun warhorse so one can enjoy oneself if one's expectations are not too high . oh , by the way , the plot involves a ring of upper class jewel thieves who infiltrate themselves into society to prey on their victims . there are some clever twists in the script and true love conquers all . an oscar nom for best screenplay adaptation .",0,1
"richard dix is a big , not very nice industrialist , who has nearly worked himself to death . if he takes the vacation his doctors suggest for him , can he find happiness for the last months of his life ? well , he'll likely be better off if he disregards the voice of the whistler . this william castle directed entry has some great moments the introduction and the depiction of richard dix's life through newsreel a la citizen kane , and some intriguing plotting in the final reels . dix's performance is generally pretty good . but , unfortunately , the just does not quite work because one does not end up buying that the characters would behave the way that they do . also , the movie veers from a dark and fascinating beginning to an almost cheerful 30s movie like midsection full of nice urban ethnic types who don't mind that they aren't rich and back again to a complex noir plot for the last 15 minutes or so . this is a decent movie worth seeing but it needed a little more running time to establish a couple of the characters and a female lead capable of meeting the demands of her role .",0,1
"some spoilers prc quickie that has j . carrol naish playing dr . igor markoff who's not really dr . karkoff but an impostor who took over his identity back in europe . the real dr . karkoff had a affair with dr . markoff's wife that lead to him to murder the real dr . markoff and then having his wife lenore infected with acromegaly that made her look like the elephant man's sister . this was done so that no one would ever want to look at her and he could keep lenore all to himself ; but the disturbed lenore later got even with her insane husband by killing herself . this nut , the fake dr . markoff , then spots patricia lawrence , wanda mckay , one evening at the theater where her father tony lawernce , ralph morgan , a world famous pianist is giving a concert . enchanted by the lovely patricia who's a dead ringer for his dead wife lenore dr . markoff becomes obsessed with her and goes to extreme lengths to marry her even though she's want's nothing to do with him . after getting ridicules in his efforts to get patricia to fall in love with him , by sending her flowers with syrupy love notes attached to then as much as five times a day , tony goes to see the crazed dr . mankoff to tell him to stop annoying his daughter . it's then that tony ends up getting knocked out by the good doctor who has him injected with a dose of acromegaly that turns him into a somewhat unsightly fellow . with his hands and body swelling up and not being able to play his beloved piano tony is told by his doctor dr . adams , sam flint , that the only one who can cure him of that dreadful disease is non other then dr . markoff ! the person who gave it to him . the movie has the usual sub plots with dr . markoff's assistant maxine , tala birell , who's also in love with him jealous of the phony doctor making a play for patricia . there's also dr . markoff's hulking butler glenn strange who , like his pet gorilla , is just a big clumsy oaf who can't even subdue maxine who's less the half the size . strange ends up getting bopped on the head and knocked out cold by patricia's boyfriend bobby blake , terry frost . as for the gorilla he turns out to be but a big hairy wimp when he also tries to do in maxine and is chased away , and locks himself back up in his cage , by the pet dog ace . dr . markoff in his desperation to get patricia to marry him promises her to cure her dad only to have her father break out of his chains and in the ensuing struggle with him ends up shooting markoff dead with his own gun . there is a happy ending to this whole mess with maxine , who knew as much about markoff's cure for acromegaly as he did , injecting tony with a secret serum that made him as good as new . the movie ends , like it started , with tony playing the piano to a packed and cheering house at the local theater .",0,1
"question how does a bourgeois director treat a subject like immigration ? answer by turning it into an existential alienation parable . yes , we're back in the early 90s , just after the disintegration of the eastern block and the subsequent flooding of immigrants in the european union , and what better way to deal with the subject than making a film about an existentially alienated middle class journalist , an existentially alienated upper class politician , his existentially alienated rich wife , and so on . in the background , immigrants are asking for political asylum in an unnamed greek village near the borders . i guess that way angelopoulos can show some social awareness , while dealing with the existentially troubled upper classes . i mean honestly , the scene where some top ranking army officer curses his destiny cause he sent his daughter to study in london is enough to make you puke . anyway , it can't be that bad , angelopoulos is a master of the cinematic art after all , right ? wrong . it's at this point when his mannerisms start getting too artificial , sort of like a filtered image in photoshop . his usual tricks show up there are blurred windows , blurred lights , a weird wedding , a walk by the river shore , and people with yellow water coats . also mastroianni breaks new ground for most sleepwalking performance ever . avoid really . go for his early films .",0,1
"i am not from america and i know what 'wife swap' is . when a show came out of that name i was thrilled to see some cool glamorized sexual moments from the program . but what i got was a real sucking stupidity . i was misjudged by its title name , it has no adult contents , no nudity , not even vulgar dialogues broad casted threw hallmark channel and i think they edited mute out such contents to make it neat . a show which gives a picture of current american western family state , overweight chubby peoples , polluted teenagers , and their sucking family goings . in each episode two wives two mothers more correctly were chosen to live in each others home and re changes each others family routine with their new own rule . sometimes its turns out to be good or more evenly bad . on the ending section each mothers are brought back with their husband and try to conclude what they did to each families past days . it's the sucking portion of the program were each contenders fights for their rights . i was sucked to see all of these instead of seeing some cool adult sex stuff . i mean who make this program , more than that who gave the name wife swap ; its better to be called as mother swap . all in all it corrupts all the great things the real wife swap stands for ! wife swap average sucking reality show .",0,1
"while it was nice to see a film about older people finding each other and falling in love and the performances by andrews and garner were not bad , this picture poured on the sapp and schmaltz at every turn . every curve in the plot was in view from a mile away !",0,1
"former private eye turned security guard ditches his latest droning job and is immediately offered a chance to return to his previous profession . his assignment to tail a mysterious french woman newly arrived in california . and apparently wanted by suit and tie racketeers . unsuccessful attempt to update the film noir genre , without enough sting or wit or involving plot dynamics in the screenplay . director and co scenarist paul magwood who later claimed the picture was edited without his involvement doesn't give off the impression of having high regard for the '40s films his chandler was borne from ; his nostalgia is appropriately rumpled , but also bitter tinged and somewhat indifferent . the handling is curiously , commendably low keyed , and warren oates is well cast as this '70s variant on the 'private dick' archetype , but the movie doesn't have any snap . nice to see leslie caron and gloria grahame in the cast though neither has much to do , and caron's hot and cold running character is exasperating throughout . vivid cinematography by alan stensvold , nice location shooting , but it fails to come to any kind of a boil . 1 2 from",0,1
"i totally agree with the review by a reviewer of variety that the film is never quite as funny , lively or insightful about the creative process as its premise would seem to warrant . narratively it is messy and the lighting is really problematic . if the film is supposed to be character driven the poor lighting doesn't enhance the acting and it is sometimes difficult to observe the facial expressions of the actors . many non south africans will have difficulty in following the spoken english in the film and some of the local humor will be lost in the process . i watched the film at the cape town world cinema festival last year . comments and reactions to the film ranged from unwatchable and sloppy to a welcome departure from the films about our painful past . unfortunately bunny chow won't be remembered as one of the bright lights of the south african new wave , but some of the remarkable films about our apartheid history will indeed be rated among our best in our 110 year old film history . not surprisingly the film disappeared from cinemas in cape town only two weeks after its release and from most of the cinemas in durban and gauteng . it has clearly limited appeal among south african audiences .",0,1
"shintar katsu gained tons of fame playing the wonderful character , zatoichi . the zatoichi films had a weird and unbelievable concept a blind guy is the greatest swordsman in japan and spends each movie righting wrongs and exacting retribution on evil doers . he's a heck of a nice guy and the films are exciting and addictive i've actually seen every movie . it is because of this i saw this final installment of the hanzo the razor series , as i assumed it would be very similar . and boy was i wrong ! it turns out that the hanzo films are extremely sexual in nature and they also promote the rape of women who deserve it . you see , hanzo is a policeman from the meiji period and he regularly takes evil women into custody and interrogates them by violently raping them with his penis of steel . how he made his member so strong is something you have to see to believe , but it certainly is not for the squeamish . overall , i just can't recommend anyone sees these violent and misogynistic films . however , from looking at the other reviews , i can see that they are still very popular . and that is pretty scary . despite some decent acting and amazing fight scenes , the films just are like brain pollution and i'd hate to imagine how the films might have contributed to violence towards women .",0,1
