text,true,pred
"distant is a slice of turkish life flick which follows the mundane activities of two adult male cousins ; one a photographer and the other an unemployed underachiever . there's little doubt that auteur nuri bilge ceylan is a work in progress with considerable talent . however , this little foreign minimalistic arty dramady is so full of empty filler and so devoid of story or anything engaging or provocative that it will likely appeal to only the most avid devotees of cinema and mainstream audiences should look elsewhere . i personally grew quickly bored with the slow pace of the film and found myself fast forwarding through the empty spaces and there are many between dialogue , plot development , and denouement . distant is a very nicely done bit of esoterica . b",1,0
"while i loved this movie , the trailers that circulated the internet the year before it hit theaters set my expectations a bit high . i own the dvd , so don't get me wrong , i am not saying don't watch it or even buy it ! it's just that i still think the first scene was the best , and nothing throughout the entire movie ever topped it .",1,0
"really , this movie should be released to dvd . i just got a bootleg copy of what i think was a studio film and i was utterly pleased ! it was on my list of films to own simply because of the cast . three of my people , michael york , olivia hussey . both having been in romeo juliet , and also john gielghud . sorry about the bad spelling , were in there so on that alone i thought that for the small amount i was spending it would be fine . boy was i right . i'm not going to give any of this one away , you may already know the story anyway , but i'll just say if you can get yourself a copy in any format . do it ! you won't be sorry . jpc",1,0
"watching cliffhanger makes me nostalgic for the early '90s , a time when virtually every new action movie could be described as die hard in a on a . cliffhanger is die hard on a mountain , and pretty good , for what it is . but unlike passenger 57 and under siege , which are decent die hard clones on their own terms , cliffhanger dispenses with the enclosed feeling of many action movies and embraces breathtaking landscapes that , in their immensity , threaten to overwhelm and trivialize the conflicts of the people fighting and dying among the peaks . years before other movies like a simple plan and fargo dramatized crime and murder on snowbound locations , cliffhanger director renny harlin recognized the visual impact of juxtaposing brutal violence and grim struggles to survive against cold and indifferent natural surroundings . the opening sequence has already received substantial praise , all of which it deserves its intensity allows us to forget the artifice of the camera and the actors and simply believe that what we are seeing is actually happening . not even harlin's shot of the falling stuffed animal , which is powerfully effective but still threatens to become too much of a joke and which he repeated in deep blue sea , or the ridiculous expression on ralph waite's face , can dim the sequence's power . the next impressive set piece is the gunfight and heist aboard the jet . as written by stallone and michael france and directed by harlin , the audience is plunged into the action by not initially knowing which agents are involved in the theft and which are not the bloody double crosses are completely unexpected . as roger ebert has observed , the stuntman who made the mid air transfer between the planes deserves some special recognition . later , during the avalanche sequence , one of the terrorists thieves appears to be actually falling as the wall of snow carries him down the mountain . so far as i know , no one was killed in the making of this movie a small miracle , considering the extreme nature of some of the stunts , so obviously a dummy was used for the shot . but the shot itself remains impressive because we're left wondering how harlin or more likely one of the second unit directors knew exactly where to place the camera . i'll take sly stallone as my action hero any day of the week , because he's one of the few movie stars i've ever seen who's completely convincing as someone who can withstand a lot of physical and emotional pain , and at the same time actually feels that pain . the role of gabe walker really complements stallone's acting strengths he plays an older , more vulnerable kind of action hero , giving an impressively low key performance as a mountain rescuer who must redeem himself . in contrast to many of today's post matrix , comic book inspired action heroes , stallone's walker is an ordinary man who becomes a hero without any paranormal or computer enhanced abilities . in cliffhanger , the hero almost freezes to death , and his clothes start to show big tears as he barely escapes one dangerous situation after another . he winces when he's hit and bleeds when he's cut , particularly in the cavern sequence when he takes a rocky style pummeling from one of the mad dog villains . it should be noted that the utterly despicable villains really contribute to the movie's effectiveness when i first saw this movie as a teenager , i was rooting for the good guys every step of the way and anticipating when another bad guy would bite the dust or rather , the ice ; at one point i actually cheered as one of the most cold blooded characters in the movie deservedly suffered a violent demise . lithgow's british accent is as unconvincing as the movie's occasional model plane or model helicopter , but he's fundamentally a good actor , and one of the few who can perfectly recite silly dialogue in one scene , looking at his hostages stallone and rooker , trying to decide which tasks to give them , he actually says you , stay ! you , fetch ! even a better actor , such as anthony hopkins , might have had trouble with that line . even if cliffhanger occasionally tosses credibility aside , it does so only for the sake of a more entertaining show . early in the movie , for example , lithgow openly says to one of his men retire stallone when he comes down . no real criminal mastermind would have made this mistake even unconsciously his carelessness allows rooker to shout a warning up to sly on the rock face , and this precipitates a gripping tug of war between stallone and the bad guys trying to pull him down by the rope tied to his leg . lithgow could have given his order by a more subtle means , but the sequence might not have been as much fun to watch if it hadn't given rooker an opportunity to openly defy the arrogance of his captor . done very much in the style of a saturday matinee serial or at times a western , cliffhanger is built on such a solid foundation that it survives some weak elements that would have undermined a lesser film . besides the painfully obvious aircraft models mentioned before , the weak moments include a couple of scenes shot on cheap indoor sets with really fake snow , as well as two other scenes involving bats and wolves that seem unnecessary in an already action packed narrative . finally , harlin's decision to film some of the death scenes in slow motion seems pointless , since the technique contributes nothing to the scenes . it's a shame that stallone is now too old for action movies , because his character in this movie seems so credible that inevitably i wonder what he would be like years later . but perhaps it's best that cliffhanger stands on its own for all time , without a sequel there are enough tired and obsolete movie franchises already . there was an unofficial sequel that called itself vertical limit compared to that clinker , cliffhanger belongs on the imdb's top 250 list . rating 8 very good , especially considering most of stallone's other movies .",1,0
"no , this hilariously horrible 70's made for tv horror clinker isn't about a deadly demonically possessed dessert cake . still , this exceptionally awful , yet undeniably amusing and thus enjoyable cathode ray refuse reaches a breathtaking apex of absolute , unremitting silliness and atrociousness that's quite tasty in a so execrable it's downright awesome sort of way . richard crenna , looking haggard and possibly inebriated , and yvette mimieux , who acts as if she never got over the brutal rape she endured in jackson county jail , sluggishly portray a disgustingly nice and respectable suburbanite couple whose quaint , dull , sleepy small town existence gets ripped asunder when the cute german shepard they take in as the family pet turns out to be some ancient lethal evil spirit . pretty soon mimieux and her two repellently cutesy kids kim richards and ike eisenmann the psychic alien moppets from the disney witch mountain pictures are worshiping a crude crayon drawing of the nasty , ugly canine entity in the den . boy , now doesn't that sound really scary and disturbing ? well , scary and disturbing this laughably ludicrous claptrap sure ain't , but it sure is funny , thanks to curtis night tide harrington's hopelessly weak direction , cartoonish not so special effects , an almost painfully risible'n'ridiculous plot , and a game cast that struggles valiantly with the absurd story besides the leads , both martine beswicke and r . g . armstrong briefly pop up as members of a satanic cult and victor jory has a nice cameo as a helpful native american shaman . favorite scene the malicious mephestophelion mutt puts the whammy on crenna , practically forcing him to stick his hand into a wildly spinning lawnmower blade . while stuck up snobby fright film fans may hold their noses at the perfectly putrid stench of this admittedly smelly schlock , devout tv trash lovers should deem this endearingly abominable offal the boob tube equivalent to alpo .",1,0
"ok , so the following review is more of a synopsis more so than really containing any spoilers , but better safe than sorry so as to avoid being blacklisted , right ? right ! consider yourselves officially warned , and read on . in this parody tribute to the greatest time in horror movie history the 1980's a group of stupid teens are getting together to host a seance in the house of the notorious murder mcgee , who butchered his entire family a few years back and buried them in the back yard . as i'm sure you can guess , things go from bad to worse faster than you can say where's the beef ? and in typical 80's horror movie fashion the deaths are bloody , the dialogue is cheesy , and beautiful women are taking off their clothes every chance they get . good times . no clique or 80's horror movie clich d characterizations are left unrepresented here . in fact , no stone was left unturned at all we have the cool hero , his innocent girlfriend , the goth chick , the tough thug think john bender , the hot blonde who keeps losing her shirt , the shy dork in love with the hot blonde that keeps losing her shirt , a couple of gorgeous half naked lesbians , and two big geeks . as you can plainly see , the cast is pretty big . usually , larger casts are where things can fall apart quickly , with one or two sour apples buggering up the whole barrel . not in this case though . not a single cast member left me disappointed . the acting was very well done . everyone from the cool hero in his thriller jacket played by jovan meredith to the grooovy goth chick played by renee dorian to geeks one two played by cory assink jonathan brett they all played it straight , brought their a game , and knocked it out of the park . if you're a fan of gary wyatt in weird science , you'll immediately fall in love with the geeks . director co writer jeff c . smith is a guy to watch for in the future , trust me on this . if this is what he can do with a low budget , there are nothing but good things ahead for him when he gets more money for future projects . the characters were dead on ; the atmosphere was perfect ; the laughs were huge ; the blood flowed , and squirted , and sprayed beautifully it was just like watching a horror movie from the 1980's . call this one the breakfast club meets night of the demons ! the tag line says it all , and says it honestly excessive violence ; gratuitous nudity ; zero budget no false advertising here , folks ! as fans of this genre , we have to look to the indies and support these hard working folks who are busting their humps out there bringing us original tales , lest we forever get stuck in a world filled with big studio watered down pg 13 'horror' or pointless remakes like the hitcher . no , thank you no more of that for me . in closing , i honestly have to say that stupid teenagers must die ! is by far one of the best indie flicks i've gotten the pleasure of watching this year . it's a bloody good time , and holds up on repeat viewings . from the dialogue to the characters to the wardrobe . even the closing love theme over the end credits which if that doesn't bring back fits of laughter recalling mid 80's power ballads by reo speedwagon over pronounced r's on every word starting with the letter 'r' then i'll eat my dvd right now . bottom line is , if you're a fan of 80's horror or horror in general , no more hesitation this flick deserves to be in your collection !",1,0
"i would like to start by saying i can only hope that the makers of this movie and it's sister film the intruder directed by the great unheralded stylist auteur that is jopi burnama know in their hearts just how much pleasure they have brought to me and my friends in the sleepy north eastern town of jarrow . from the opening pre credit sequence which manages to drag ever so slightly despite containing a man crashing through a window on a motorbike , the pitiless destruction of a silence lab , the introduction of one of the most simultaneously annoying and anaemic bad guys in movie history and costume design that jean paul gautier would find ott and garish . make no mistake ; this is a truly unique experience . early highlight an explosion get used to it , plenty more where that came from ! followed by a close up of our chubby heroine and the most hilarious line reading of the word dad in living memory . and then . the theme song . yeah , this deserves its own paragraph . sung by aj , written by people who really should wish to remain anonymous , it makes the songs written for the rocky films sound like schubert . this is crap 80's hero motivation narcissism at an all time high , with choice lyrics such as its only me and you , its come down to the wire and much talk of having to cross the line it'll make sense in time our hero cares little for the boundaries of bona fida police work abounding . not to mention the indonesian supremes cooing the film's title seductively . at this point anyone wishing to switch off officially has no pulse . our hero is semitic cop peter goldson essayed brilliantly by intruder star peter o'brien , the stabilizer of the title . the man's bull in a china shop approach to crime fighting and particularly his less than inconspicuous undercover work truly leaves much to be desired , but he is without question an entertaining guide through the mean streets of downtown jakarta , with local sleaze ball connection captain johnny in tow , as well as peter's own waste of space partner in fashion crime sylvia nash , who does little . so many highlights , so little time the slide please arrogance of peter's not all too convincingly argued case against chief baddie greg rainmaker intruder fans will know hirsute slimy bastard craig gavin as the monstrous john white helluva name eh ? no ! oh well . , the x marks the spot location map stupidity , our hero taking horrible advantage of heroine tina probost during a moment of weakness on her behalf , the latter turning up at a sting operation dressed like a member of a particularly flamboyant dancing troop . and believe me that barely covers it . there wasn't even time to go into the plot revolving around the hunt for a drug detection system and a kidnapped professor with an alarming but commendable amount of national pride . or our hero turning up at a funeral dressed as if an extra on boogie nights . or the absolutely hysterical craic between captain johnny and goldson two guys have never made more heavy weather of buddy buddy shtick than these clowns . the trowel was possibly too subtle me thinks . ah it tails off people , and you never thought scenes of wanton destruction and general mayhem could be so unbelievably boring , but the character interaction is stupendous , the dialogue truly priceless and the incompetence on show somehow endearing . oh and the shoes people watch out for the shoes !",1,0
"this is actually a groovy neat little flick , made on absolutely no discernible budget with shot on video crinkliness . it takes a little while to warm up to it . the acting is so bad that it soon acquires a zen like charm . after a few scenes , you stop noticing the awkward lines or rehearsed sound of some deliveries . the characters all develop a quirky charm , especially richard . forget anthony hopkins , maidens is the guy i'd hire to play a raving psychopath . he just seems to enjoy it so very much ! mixed in with the scenes of mad slasher gore and zombie infestation are some truly visually effective shots of the title character , the midnight skater zooming through the campus in a black hoodie , looking for all the world like a cross between the grim reaper and , say , the silver surfer . these shots make the sometimes ludicrous things the characters say about the skater seem almost ominous . the soundtrack features some very fun garage punk tunes and the raspy , raucous meanness of it meshes well with the film's mood . thumbs upish , i say .",1,0
"i liked this movie . no one i know likes it , but i do . i didn't like it as much as the first one but it was still good . the script and plot may not have changed at all , but the story was better than caddyshack 1 . the only reason i didn't like caddyshack 2 is . no rodney dangerfield ! i think the movie would be better if rodney dangerfield had jackie mason's part . although i did like jackie mason in the movie , it would be alot better if they kept rodney dangerfield . another flaw in the movie , that i didn't hate as much , was dan akroyd . the movie was done 8 years after the first one . bill murray , carl , could've quit his job as an assistant greenskeeper and joined the military , you know ? if warner bros . had thought of that , it could've made the movie better , also . this was my comment for caddyshack ii . i give it 8 . 2 out of 10 it could've been better , but good nonetheless . if you've seen caddyshack 1 and are debating on whether or not to see caddyshack 2 , i say give it a try .",1,0
"'blade' would be an extremely above average comic book , vampire hunter action horror if it weren't for two minor flaws . 1 i loved seeing the all but invincible blade snipes do his slicing and dicing , but the whole yes ! fist punch was literally a letdown . 2 bad , no make that horrible , cgi even for 1998 standards . this is mainly in the last third , but some sprinkled throughout . okay , despite those minor infractions , i really enjoyed this movie . all actors did a suburb job and the fact that this now looks like yet another 'matrix' rip off is hilarious considering this came out one year prior . so maybe 'the matrix' copied 'blade . ' at any rate , it's a very movie for multiple genre loving audiences comic book geeks , action fanatics and horror vampire lovers . so , we have blade , half man half vampire , or day walker and his accomplish , whisler a la batman and alfred battling the undead who , apparently almost out number humans . who knew ? in a rare act of humanity blade's more of an antihero our sword ninja vamp rescues a newly infected coincidentally blood specialist doctor . meanwhile , trouble brews amongst the vampires as one wants you guessed it supreme power and needs blade somehow to obtain it . it's not the most original concept , if you read what i just wrote , but still highly enjoyable . you will want to see blade succeed , you will root for him despite his imperfections and mannerisms . and you will know what's coming as this is the typical act 1 2 3 of a comic book introduction movie . still , watch this without trying to go too deep . such as vampire spf 1000 suntan lotion ? really ? what about the scalp ? wouldn't that still burn ? just like the money they burn for weapons ? uh , okay , i am going too deep . once again , sit back and enjoy the techno charged fun ride .",1,0
"these slasher pics are past their sell by date , but this one is good fun . the valentine cards themselves are witty , and well thought out . the film has one peach of a line . he's no angel . when he in fact is angel ! watching buffy reruns will never be the same ! the cast is a sizzling display of young talent , but the story does not give them enough real depth . denise richards on the dvd extras seemed to think the girls on set bonded well together and this would give the feeling that you empathised with their characters . sorry but no ! the direction is very good , managing to show very little actual gore , and relying on your imaginations implied threat . much can be said also for the similar manner in which miss richards and heigel do not remove their clothes . essentially , the main directorial plus , lies within the borrowing of various other ideas from previous slasher flicks . psycho's shower scene is tributed , along with halloween's masking . murdering someone hiding in a bodybag though is a pretty original one as far as i know ! light viewing , not very scary but a few good jump moments . if it was a choice between the hole and this though , choose the hole . slasher movies have had their day , and this is just another slasher . a very good slasher , but nothing groundbreaking !",1,0
"got this the other day from the creators on dvd . i saw this advertised in a free magazine whilst family were stopping in a hotel , had never heard anything about it . after reading it was filmed on balmedie beach i just had to buy it . i used to take the kids to the dunes in the film all the time whilst living in aberdeen . 1st off im not a big sci fi fan baring star wars i was really just wanting to see what they had done with this film location , i was presently surprised . this didn't turn out to be a standard sci fi , more like a mix of sci fi and survival horror . had a good storyline , which was different , had great special effects for the budget that it was produced with 8000 . acting was better than average for a low budget film . the way they have edited out the whole coastline to make it feel like the dry desert planet that they are on was nice . weapons in the film were realistic and the creatures were cool kinda like predator in invisibe mode . all in all i will buy any future releases from these guys , maybe a all out horror next hint hint . the extras on the dvd were very informative on giving background for the producers , i would like to see some of them shorts included as extras on a next dvd release . excellent work keep it up",1,0
"good film . tells a boyish fantasy story , telling us how trapped we are in social situations and what kind of extreme measures one has to take to behave differently . or at least the feeling that you have to break every rule if you are to break one . if you wanted to express love for someone you don't know , how would you do it without creating a pressing social situation ? also it's about the fascism of deciding over others cultural life , of what kind of culture that is jammed down our throats . what gives disney or fox or the suicide bomber the right to decide what is our choice . are one not allowed to drink the morning coffee by one self . do we have to listen to the nrj shouting , see the stupid tabloid headlines and the street commercials before we even have had our morning coffee ?",1,0
"i would like to submit the following goof . during the bridge scene , soldiers are seen wading out in the river , asking to be taken away and seeking to escape . some of the soldiers approach captain willard's boat and attempt to board carrying with them suitcases . soldiers are not issued nor do they ever carry suitcases into a combat zone . they have duffel bags , packs and footlockers but not suitcases . the use of a suitcase in this scene is absurd and out of keeping . additionally , if you look closely , you will see that the suitcase is floating on top of the water . this is probably a very good indication that it is empty , otherwise it would sink .",1,0
"these things have been floating around in my head for damn near 10 years now . some pieces of this work were really memorable . id love to see another more current example of cg showy offy stuff . actually i'd love to be part of it . if i'd would of had the chance to just say what i wanted and thats it , i wouldn't have to write all this extra in order to make 10 lines if text as this website requires . i mean really ? this almost discourages me , i mean luckily for the guys that made the movie i really liked the minds eye and it took me 3 times to have enough lines , i hope you don't get me on the misspelling . yup you did .",1,0
"i know what you're saying , oh man , pinochio is not scary ! but this movie goes beyond alot more than a maniacal pinochio . behind it tells the story of a mother and her daughter who is oddly attached to her doll pinnochio who seems to talk to her . the only weird thing is that noone else can hear the doll except her . in the end is shocking revelation that , as did i , will shock you . watch it . give it a try .",1,0
